,competitor_name,country,product_views,product_name_competitor,category_path,brand,list_price_competitor,promo_price_competitor,currency,discount_savings,stock_information,rating,reviews,seller_name,product_description,store_location,match,products_sold,transaction,avg_quality_rating_and_review,avg_accuracy_rating_and_review,total_transaction,list_price_lazada,promo_price_lazada,score,input,error,url_origin
652,Apple SG,Singapore,,iPhone 15 Plus Silicone Case with MagSafe - Sunshine,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Plus great protection and a faster wireless charge with the yellow Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'product_name_en': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
653,Apple SG,Singapore,,iPhone FineWoven Wallet with MagSafe - Pacific Blue,Home>Accessories,Apple,89.8,,SGD,,in stock,,,Apple,Keep your ID and credit cards close with a blue FineWoven Wallet with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'product_name_en': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
654,Apple SG,Singapore,,iPhone 15 Pro Max Silicone Case with MagSafe - Pink,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro Max great protection and a faster wireless charge with the pink Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 Pro Max - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 Pro Max - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
655,Apple SG,Singapore,,OtterBox Lumen Series Case with MagSafe for iPhone 15 Pro - Pink,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,The OtterBox Lumen Series Case with MagSafe adds color and keeps your iPhone 14 Pro Max safe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
656,Apple SG,Singapore,,Smart Folio for iPad Pro 12.9-inch (6th generation) - Deep Navy,Home>Accessories,Apple,151.7,,SGD,,out of stock,,,Apple,"The Smart Folio protects your 11-inch or 12.9-inch iPad Pro. Available in five colours, including Electric Orange and Mallard Green. Buy now at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Xiaomi Redmi A2| IPS LCD 6.52"" HD+| MediaTek Helio G36| 5000 mAh', 'product_name_en': 'Điện thoại Xiaomi Redmi A2| IPS LCD 6.52"" HD+| MediaTek Helio G36| 5000 mAh', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
657,Apple SG,Singapore,,Buy Refurbished 11-inch iPad Pro Wi-Fi + Cellular 512GB - Space Grey (2nd Generation),Home>Accessories,Apple,1269,,SGD,,in stock,,,Apple,"The edge-to-edge Liquid Retina display is not only gorgeous and immersive, but also features incredibly advanced technologies. Like ProMotion, True Tone and industry‑leading colour accuracy, which make everything feel responsive and look stunning. Quite simply, this combination of features make it the world’s most advanced mobile display.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Xiaomi Redmi A2| IPS LCD 6.52"" HD+| MediaTek Helio G36| 5000 mAh', 'product_name_en': 'Điện thoại Xiaomi Redmi A2| IPS LCD 6.52"" HD+| MediaTek Helio G36| 5000 mAh', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
658,Apple SG,Singapore,,JOBY TelePod Mobile All-in-One Tripod for iPhone,Home>Accessories,Apple,99.9,,SGD,,in stock,,,Apple,The JOBY TelePod Mobile telescoping tripod gives you maximum flexibility for your iPhone photography. Also functions as a handgrip and selfie stick. Buy online now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Nokia 105 DS Pro 4G', 'product_name_en': 'Nokia 105 DS Pro 4G', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
659,Apple SG,Singapore,,Apple 2TB SSD Upgrade Kit for Mac Pro,Home>Accessories,Apple,1500,,SGD,,out of stock,,,Apple,The SSD kit for Mac Pro enables you to upgrade the internal SSD storage capacity of yourMac Pro. Installation required. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện Thoại ZTE Blade V40 (6+4)GB/128GB - Pin 5000mAh - 6.67""FHD+ -  Hàng Chính Hãng', 'product_name_en': 'Điện Thoại ZTE Blade V40 (6+4)GB/128GB - Pin 5000mAh - 6.67""FHD+ -  Hàng Chính Hãng', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
660,Apple SG,Singapore,,Tech21 FlexQuartz for iPhone 15 Pro Max (MagSafe compatible) - Cherry Blossom,Home>Accessories,Apple,69.6,,SGD,,out of stock,,,Apple,"The Tech21 FlexQuartz for iPhone 15 Pro Max is our most advanced impact-protected clear case, and doesn’t compromise your style for protection. Buy online now at apple.com",Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 Pro Max - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 Pro Max - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
661,Apple SG,Singapore,,Refurbished 15-inch MacBook Air Apple M2 Chip with 8‑Core CPU and 10‑Core GPU - Starlight,Home>Accessories,Apple,1959,,SGD,,in stock,,,Apple,The new 15‑inch MacBook Air makes room for more of what you love with a spacious Liquid Retina display. Supercharged by the M2 chip and with up to 18 hours of battery life.³,Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
662,Apple SG,Singapore,,OtterBox Lumen Series Passport Case for iPhone 15 - Paris,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,The fastest way to jet from Paris to New York to Tokyo is with the Lumen Series Passport iPhone case. Buy online now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem Sẹo Phẫu Thuật Lancopharm Cesarin Ointment (Made In Germany) Giúp Làm Mờ Sẹo Sau Phẫu Thuật - Tuýp 30g', 'product_name_en': 'Kem Sẹo Phẫu Thuật Lancopharm Cesarin Ointment (Made In Germany) Giúp Làm Mờ Sẹo Sau Phẫu Thuật - Tuýp 30g', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
663,Apple SG,Singapore,,Smart Keyboard Folio for iPad Pro 11-inch (4th generation) and iPad Air (5th generation) — Chinese (Pinyin),Home>Accessories,Apple,284.2,,SGD,,in stock,,,Apple,"The Smart Keyboard Folio for iPad Pro delivers a comfortable, quiet typing experience and provides front and back protection.",Singapore,Yes,,Online,,,,,,,"{'product_name': ""Điện thoại Tecno CAMON 20 8GB/256GB - Camera 64MP + 32MP | 5000 mAh | Sạc nhanh 33W | 6.7'' FHD AMOLED - BH 13 Tháng"", 'product_name_en': ""Điện thoại Tecno CAMON 20 8GB/256GB - Camera 64MP + 32MP | 5000 mAh | Sạc nhanh 33W | 6.7'' FHD AMOLED - BH 13 Tháng"", 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
664,Apple SG,Singapore,,TotalMount Pro Apple TV Installation System for Wall-Mounted Televisions,Home>Accessories,Apple,59.5,,SGD,,in stock,,,Apple,The TotalMount Pro Apple TV Installation System for Wall-Mounted Televisions attaches Apple TV to the back of your television. Buy online now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Nokia 105 DS Pro 4G', 'product_name_en': 'Nokia 105 DS Pro 4G', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
665,Apple SG,Singapore,,Refurbished 14-inch MacBook Pro Apple M2 Max Chip with 12‑Core CPU and 38‑Core GPU - Space Grey,Home>Accessories,Apple,5139,,SGD,,in stock,,,Apple,"Supercharged by M2 Pro or M2 Max, MacBook Pro takes its power and efficiency further than ever. It delivers exceptional performance whether it’s plugged in or not, and now has even longer battery life. Combined with a stunning Liquid Retina XDR display and all the ports you need — this is a pro laptop without equal.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại OPPO Reno11F 5G (8GB/256GB) - Hàng chính hãng', 'product_name_en': 'Điện thoại OPPO Reno11F 5G (8GB/256GB) - Hàng chính hãng', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
666,Apple SG,Singapore,,Smart Keyboard Folio for iPad Pro 11-inch (4th generation) and iPad Air (5th generation) — Japanese,Home>Accessories,Apple,284.2,,SGD,,in stock,,,Apple,"The Smart Keyboard Folio for iPad Pro delivers a comfortable, quiet typing experience and provides front and back protection.",Singapore,Yes,,Online,,,,,,,"{'product_name': ""Điện thoại Tecno CAMON 20 8GB/256GB - Camera 64MP + 32MP | 5000 mAh | Sạc nhanh 33W | 6.7'' FHD AMOLED - BH 13 Tháng"", 'product_name_en': ""Điện thoại Tecno CAMON 20 8GB/256GB - Camera 64MP + 32MP | 5000 mAh | Sạc nhanh 33W | 6.7'' FHD AMOLED - BH 13 Tháng"", 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
667,Apple SG,Singapore,,iPhone 15 Silicone Case with MagSafe - Sunshine,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 great protection and a faster wireless charge with the yellow Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store]', 'product_name_en': 'Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store]', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
668,Apple SG,Singapore,,Smart Cover for 9.7-inch iPad Pro - Charcoal Grey,Home>Accessories,Apple,75.7,,SGD,,out of stock,,,Apple,"iPad Pro Smart Cover lets you automatically wake your iPad Pro from sleep, and is a stand for viewing and typing. Buy now with fast, free shipping.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Xiaomi Redmi A2| IPS LCD 6.52"" HD+| MediaTek Helio G36| 5000 mAh', 'product_name_en': 'Điện thoại Xiaomi Redmi A2| IPS LCD 6.52"" HD+| MediaTek Helio G36| 5000 mAh', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
669,Apple SG,Singapore,,Buy Refurbished 11-inch iPad Pro Wi-Fi + Cellular 512GB - Space Grey (2nd Generation),Home>Accessories,Apple,1269,,SGD,,in stock,,,Apple,"The edge-to-edge Liquid Retina display is not only gorgeous and immersive, but also features incredibly advanced technologies. Like ProMotion, True Tone and industry‑leading colour accuracy, which make everything feel responsive and look stunning. Quite simply, this combination of features make it the world’s most advanced mobile display.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Samsung Galaxy A15 LTE 4GB+128GB chính hãng | Trả góp 0%', 'product_name_en': 'Điện thoại Samsung Galaxy A15 LTE 4GB+128GB chính hãng | Trả góp 0%', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
670,Apple SG,Singapore,,OtterBox Lumen Series Passport Case for iPhone 15 Pro - Tokyo,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,The fastest way to jet from Paris to New York to Tokyo is with the Lumen Series Passport iPhone case. Buy online now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 Pro Max - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 Pro Max - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
671,Apple SG,Singapore,,iPhone 15 Silicone Case with MagSafe - Light Blue,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 great protection and a faster wireless charge with the light blue Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem dưỡng nâng cơ ngừa lão hóa Skincode Cellular Day Cream SPF 15 50ml - MS 5015', 'product_name_en': 'Kem dưỡng nâng cơ ngừa lão hóa Skincode Cellular Day Cream SPF 15 50ml - MS 5015', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
672,Apple SG,Singapore,,Refurbished 15-inch MacBook Air Apple M2 Chip with 8‑Core CPU and 10‑Core GPU - Starlight,Home>Accessories,Apple,1489,,SGD,,in stock,,,Apple,The new 15‑inch MacBook Air makes room for more of what you love with a spacious Liquid Retina display. Supercharged by the M2 chip and with up to 18 hours of battery life.³,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Samsung Galaxy A15 LTE 4GB+128GB chính hãng | Trả góp 0%', 'product_name_en': 'Điện thoại Samsung Galaxy A15 LTE 4GB+128GB chính hãng | Trả góp 0%', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
673,Apple SG,Singapore,,Aqara Camera Hub G2H Pro,Home>Accessories,Apple,140.25,,SGD,,in stock,,,Apple,The Aqara Camera Hub G2H Pro is a high-definition camera that supports 1080p and 146° wide angle. Buy online now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Samsung Galaxy A05s 4GB/128GB', 'product_name_en': 'Điện thoại Samsung Galaxy A05s 4GB/128GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
674,Apple SG,Singapore,,Belkin Magnetic Car Vent Mount PRO with MagSafe,Home>Accessories,Apple,59.5,,SGD,,in stock,,,Apple,"Belkin Magnetic Car Vent Mount Pro with MagSafe is designed to provide a seamless set-and-drive experience while keeping your iPhone 12 or newer safely mounted and conveniently within view. Just place your iPhone 12 or newer with MagSafe against the car mount and go. The intuitive cable management keeps your cable at your fingertips, so a quick charge is always within reach.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Nokia 105 DS Pro 4G', 'product_name_en': 'Nokia 105 DS Pro 4G', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
675,Apple SG,Singapore,,Apple 8TB SSD Upgrade Kit for Mac Pro,Home>Accessories,Apple,4200,,SGD,,out of stock,,,Apple,The SSD kit for Mac Pro enables you to upgrade the internal SSD storage capacity of yourMac Pro. Installation required. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Tinh chất Midnight Blue Youth Activating Drop Klairs 20Ml', 'product_name_en': 'Tinh chất Midnight Blue Youth Activating Drop Klairs 20Ml', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
676,Apple SG,Singapore,,Silicone Case for 9.7-inch iPad Pro - Ocean Blue,Home>Accessories,Apple,99,,SGD,,out of stock,,,Apple,"iPad Pro Silicone Case protects the back of your iPad Pro and is designed to pair seamlessly with the Smart Cover. Buy now with fast, free shipping.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại OPPO Reno11F 5G (8GB/256GB) - Hàng chính hãng', 'product_name_en': 'Điện thoại OPPO Reno11F 5G (8GB/256GB) - Hàng chính hãng', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
677,Apple SG,Singapore,,JOBY GripTight PRO TelePod Tripod,Home>Accessories,Apple,160.45,,SGD,,in stock,,,Apple,The JOBY GripTight PRO TelePod telescoping tripod for your iPhone offers multiple functions for elevating your creativity. Buy online now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Nokia 105 DS Pro 4G', 'product_name_en': 'Nokia 105 DS Pro 4G', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
678,Apple SG,Singapore,,iPhone 15 Pro Max Silicone Case with MagSafe - Sunshine,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro Max great protection and a faster wireless charge with the yellow Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 Pro - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 Pro - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html
679,Apple SG,Singapore,,Apple Watch Hermès - 45mm Bleu Céleste/Écru Toile H Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,"Personalise your Apple Watch with the signature pattern of the handmade, woven 45mm blue Hermès Toile H Single Tour. Buy now at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem Dưỡng Ban Đêm Regenerist OLAY 50Gr', 'product_name_en': 'Kem Dưỡng Ban Đêm Regenerist OLAY 50Gr', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
680,Apple SG,Singapore,,Smart Keyboard Folio for iPad Pro 11-inch (4th generation) and iPad Air (5th generation) — Japanese,Home>Accessories,Apple,284.2,,SGD,,in stock,,,Apple,"The Smart Keyboard Folio for iPad Pro delivers a comfortable, quiet typing experience and provides front and back protection.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Samsung Galaxy M14 5G 4GB|128GB ; 4GB|64GB ; 6GB|128GB', 'product_name_en': 'Điện thoại Samsung Galaxy M14 5G 4GB|128GB ; 4GB|64GB ; 6GB|128GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
681,Apple SG,Singapore,,Apple Watch Hermès - 41mm Navy Bridon Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,"Personalise your Apple Watch with the continuous chevron knit, hand-braided 41mm navy blue and red Hermès Bridon Single Tour. Buy now at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem dưỡng ẩm làm sáng chống nắng cho da INNISFREE Jeju Cherry Blossom Skin-Fit Tone-Up Cream SPF 50+PA++++ 50ml', 'product_name_en': 'Kem dưỡng ẩm làm sáng chống nắng cho da INNISFREE Jeju Cherry Blossom Skin-Fit Tone-Up Cream SPF 50+PA++++ 50ml', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
682,Apple SG,Singapore,,Apple Watch Hermès - 45mm Blanc Kilim Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,"Personalise your Apple Watch with the soft, waterproof, moulded rubber 45mm white Hermès Kilim Single Tour made for active wear. Buy at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'RECHIC Áo kiểu Đan Linh cúp ngực phối tua rua sang trọng', 'product_name_en': 'RECHIC Áo kiểu Đan Linh cúp ngực phối tua rua sang trọng', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
